authorSource,authorDest,score
"b'Wouters, P'","b'Vilanova, MR'",2.5701944178769374
"b'Wouters, P'","b'Gauthier, L'",2.5701944178769374
"b'Wouters, P'","b'Cozzens, S'",2.5701944178769374
"b'Wilkinson, D'","b'Tang, R'",2.5701944178769374
"b'Wagner, CS'","b'Vilanova, MR'",2.5701944178769374
"b'Wagner, CS'","b'Gauthier, L'",2.5701944178769374
"b'Wagner, CS'","b'Cozzens, S'",2.5701944178769374
"b'Waast, R'","b'Rodea-castro, IP'",2.5701944178769374
"b'Waast, R'","b'Maciaschapula, CA'",2.5701944178769374
"b'Waast, R'","b'Chatelin, Y'",2.5701944178769374
"b'Vilanova, MR'","b'Gauthier, L'",2.5701944178769374
"b'Vilanova, MR'","b'Cozzens, S'",2.5701944178769374
"b'Vermeulin, P'","b'Jagodzinskisigogneau, M'",2.5701944178769374
"b'Vermeulin, P'","b'Feillet, H'",2.5701944178769374
"b'Tang, R'","b'Page-kennedy, T'",2.5701944178769374
"b'Tang, R'","b'Harries, G'",2.5701944178769374
"b'Tang, R'","b'Fairclough, R'",2.5701944178769374
"b'Tang, R'","b'Binns, R'",2.5701944178769374
"b'Shan, S'","b'Rousseau, R'",2.5701944178769374
"b'Shan, S'","b'Glanzel, W'",2.5701944178769374
"b'Schweighoffer, MG'","b'Jagodzinskisigogneau, M'",2.5701944178769374
"b'Schweighoffer, MG'","b'Feillet, H'",2.5701944178769374
"b'Sanz, E'","b'Salvador, P'",2.5701944178769374
"b'Sanz, E'","b'Braun, T'",2.5701944178769374
"b'Sanz, E'","b'Bordons, M'",2.5701944178769374
"b'Sanz, E'","b'Barrigon, S'",2.5701944178769374
"b'Salvador, P'","b'Braun, T'",2.5701944178769374
"b'Salvador, P'","b'Bordons, M'",2.5701944178769374
"b'Salvador, P'","b'Barrigon, S'",2.5701944178769374
"b'Russell, JM'","b'Rodea-castro, IP'",2.5701944178769374
"b'Russell, JM'","b'Maciaschapula, CA'",2.5701944178769374
"b'Russell, JM'","b'Chatelin, Y'",2.5701944178769374
"b'Ruiz-perez, R'","b'Courtial, JP'",2.5701944178769374
"b'Ruiz-perez, R'","b'Banos, RR'",2.5701944178769374
"b'Ruiz-perez, R'","b'Bailon-moreno, R'",2.5701944178769374
"b'Rousseau, R'","b'Jiang, L'",2.5701944178769374
"b'Rosas, AM'","b'Chatelin, Y'",2.5701944178769374
"b'Rojouan, F'","b'Lelu, A'",2.5701944178769374
"b'Rojouan, F'","b'Leger, MD'",2.5701944178769374
"b'Rojouan, F'","b'Jacquemin, C'",2.5701944178769374
"b'Rojouan, F'","b'Gherbi, R'",2.5701944178769374
"b'Rojouan, F'","b'Georgel, A'",2.5701944178769374
"b'Rodea-castro, IP'","b'Gaillard, J'",2.5701944178769374
"b'Rodea-castro, IP'","b'Arvanitis, R'",2.5701944178769374
"b'Rivaud, D'","b'Magri, MH'",2.5701944178769374
"b'Rivaud, D'","b'Legentil, M'",2.5701944178769374
"b'Rivaud, D'","b'Jeannin, P'",2.5701944178769374
"b'Rivaud, D'","b'Coronini, R'",2.5701944178769374
"b'Ramanana-rahary, S'","b'Limoges, C'",2.5701944178769374
"b'Ramanana-rahary, S'","b'Courtial, JP'",2.5701944178769374
"b'Ramanana-rahary, S'","b'Cambrosio, A'",2.5701944178769374
"b'Ramanana-rahary, S'","b'Callon, M'",2.5701944178769374
"b'Price, L'","b'Li, XM'",2.5701944178769374
"b'Page-kennedy, T'","b'Li, XM'",2.5701944178769374
"b'Narvaezberthelemot, N'","b'Chatelin, Y'",2.5701944178769374
"b'Magri, MH'","b'Lemarie, J'",2.5701944178769374
"b'Maciaschapula, CA'","b'Gaillard, J'",2.5701944178769374
"b'Maciaschapula, CA'","b'Arvanitis, R'",2.5701944178769374
"b'Li, XM'","b'Harries, G'",2.5701944178769374
"b'Li, XM'","b'Fairclough, R'",2.5701944178769374
"b'Li, XM'","b'Binns, R'",2.5701944178769374
"b'Li, J4'","b'Guo, HN'",2.5701944178769374
"b'Lemarie, J'","b'Legentil, M'",2.5701944178769374
"b'Lemarie, J'","b'Jeannin, P'",2.5701944178769374
"b'Lemarie, J'","b'Coronini, R'",2.5701944178769374
"b'Lelu, A'","b'Leger, MD'",2.5701944178769374
"b'Lelu, A'","b'Jacquemin, C'",2.5701944178769374
"b'Lelu, A'","b'Gherbi, R'",2.5701944178769374
"b'Leger, MD'","b'Georgel, A'",2.5701944178769374
"b'Jiang, L'","b'Glanzel, W'",2.5701944178769374
"b'Jacquemin, C'","b'Georgel, A'",2.5701944178769374
"b'He, L'","b'Guo, HN'",2.5701944178769374
"b'He, DG'","b'Guo, HN'",2.5701944178769374
"b'Gherbi, R'","b'Georgel, A'",2.5701944178769374
"b'Gauthier, L'","b'Cozzens, S'",2.5701944178769374
"b'Gaillard, J'","b'Chatelin, Y'",2.5701944178769374
"b'Delgado-lopez-cozar, E'","b'Courtial, JP'",2.5701944178769374
"b'Delgado-lopez-cozar, E'","b'Banos, RR'",2.5701944178769374
"b'Delgado-lopez-cozar, E'","b'Bailon-moreno, R'",2.5701944178769374
"b'Courtial, JP'","b'Anegon, FD'",2.5701944178769374
"b'Braun, T'","b'Bordons, M'",2.5701944178769374
"b'Braun, T'","b'Barrigon, S'",2.5701944178769374
"b'Banos, RR'","b'Anegon, FD'",2.5701944178769374
"b'Bailon-moreno, R'","b'Anegon, FD'",2.5701944178769374
"b'Zitt, M'","b'Wilson, CS'",2.3665893249098766
"b'Zitt, M'","b'Griffith, BC'",2.3665893249098766
"b'Zitt, M'","b'Gilyarevskii, RS'",2.3665893249098766
"b'Zitt, M'","b'Davis, M'",2.3665893249098766
"b'Zitt, M'","b'Cherny, AI'",2.3665893249098766
"b'Zhang, HQ'","b'Yang, ZQ'",2.3665893249098766
"b'Zhang, HQ'","b'Xu, B'",2.3665893249098766
"b'Zhang, HQ'","b'Wu, YS'",2.3665893249098766
"b'Zhang, HQ'","b'Pan, YT'",2.3665893249098766
"b'Zhang, HQ'","b'Ma, Z'",2.3665893249098766
"b'Zhang, HQ'","b'Guo, H'",2.3665893249098766
"b'Wofchuk, S'","b'Velloso, A'",2.3665893249098766
"b'Wofchuk, S'","b'Rodrigues, PS'",2.3665893249098766
"b'Wofchuk, S'","b'Machado, RDP'",2.3665893249098766
"b'Wofchuk, S'","b'Lustosa, P'",2.3665893249098766
"b'Wofchuk, S'","b'Leta, J'",2.3665893249098766
"b'Wofchuk, S'","b'Lannes, D'",2.3665893249098766
"b'Wofchuk, S'","b'Jacques, R'",2.3665893249098766
"b'Wofchuk, S'","b'Figueira, I'",2.3665893249098766
"b'Wofchuk, S'","b'Chaimovich, H'",2.3665893249098766
"b'Wofchuk, S'","b'Caldeira, MT'",2.3665893249098766
"b'Wilson, CS'","b'Griffith, BC'",2.3665893249098766
"b'Wilson, CS'","b'Gilyarevskii, RS'",2.3665893249098766
"b'Wilson, CS'","b'Cherny, AI'",2.3665893249098766
"b'Wilson, CS'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Velloso, A'","b'Jacques, R'",2.3665893249098766
"b'Velloso, A'","b'Fonseca, L'",2.3665893249098766
"b'Velloso, A'","b'Figueira, I'",2.3665893249098766
"b'Teixeira, N'","b'Ramanana-rahary, S'",2.3665893249098766
"b'Teixeira, N'","b'Prime, C'",2.3665893249098766
"b'Teixeira, N'","b'Okubo, Y'",2.3665893249098766
"b'Teixeira, N'","b'Markusova, VA'",2.3665893249098766
"b'Teixeira, N'","b'Laville, F'",2.3665893249098766
"b'Teixeira, N'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Suarez-balseiro, CA'","b'Sotolongo-aguilar, GR'",2.3665893249098766
"b'Suarez-balseiro, CA'","b'Mendez, A'",2.3665893249098766
"b'Suarez-balseiro, CA'","b'Martin-moreno, C'",2.3665893249098766
"b'Suarez-balseiro, CA'","b'Lascurain-sanchez, ML'",2.3665893249098766
"b'Suarez-balseiro, CA'","b'Garcia-zorita, C'",2.3665893249098766
"b'Sotolongo-aguilar, GR'","b'Ortiz-rivera, LA'",2.3665893249098766
"b'Sotolongo-aguilar, GR'","b'Mendez, A'",2.3665893249098766
"b'Sotolongo-aguilar, GR'","b'Martin-moreno, C'",2.3665893249098766
"b'Sotolongo-aguilar, GR'","b'Lascurain-sanchez, ML'",2.3665893249098766
"b'Sotolongo-aguilar, GR'","b'Garcia-zorita, C'",2.3665893249098766
"b'Schmoch, U'","b'Glanzel, W'",2.3665893249098766
"b'Schmoch, U'","b'Braun, T'",2.3665893249098766
"b'Rumjanek, VM'","b'Lewison, G'",2.3665893249098766
"b'Rumjanek, VM'","b'Lannes, D'",2.3665893249098766
"b'Rumjanek, VM'","b'Jacques, R'",2.3665893249098766
"b'Rumjanek, VM'","b'Figueira, I'",2.3665893249098766
"b'Rumjanek, VM'","b'Demeis, L'",2.3665893249098766
"b'Rumjanek, VM'","b'Chaimovich, H'",2.3665893249098766
"b'Rodrigues, PS'","b'Machado, RDP'",2.3665893249098766
"b'Rodrigues, PS'","b'Lustosa, P'",2.3665893249098766
"b'Rodrigues, PS'","b'Demeis, L'",2.3665893249098766
"b'Rodrigues, PS'","b'Caldeira, MT'",2.3665893249098766
"b'Ramanana-rahary, S'","b'Prime, C'",2.3665893249098766
"b'Ramanana-rahary, S'","b'Okubo, Y'",2.3665893249098766
"b'Ramanana-rahary, S'","b'Markusova, VA'",2.3665893249098766
"b'Ramanana-rahary, S'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Prime, C'","b'Okubo, Y'",2.3665893249098766
"b'Prime, C'","b'Markusova, VA'",2.3665893249098766
"b'Prime, C'","b'Laville, F'",2.3665893249098766
"b'Prime, C'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Ortiz-rivera, LA'","b'Mendez, A'",2.3665893249098766
"b'Ortiz-rivera, LA'","b'Martin-moreno, C'",2.3665893249098766
"b'Ortiz-rivera, LA'","b'Lascurain-sanchez, ML'",2.3665893249098766
"b'Ortiz-rivera, LA'","b'Garcia-zorita, C'",2.3665893249098766
"b'Okubo, Y'","b'Markusova, VA'",2.3665893249098766
"b'Okubo, Y'","b'Laville, F'",2.3665893249098766
"b'Okubo, Y'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Mendez, A'","b'Martin-moreno, C'",2.3665893249098766
"b'Mendez, A'","b'Lascurain-sanchez, ML'",2.3665893249098766
"b'Mendez, A'","b'Garcia-zorita, C'",2.3665893249098766
"b'Mason, B'","b'Lewison, G'",2.3665893249098766
"b'Mason, B'","b'Jansen, P'",2.3665893249098766
"b'Mason, B'","b'Fawcett, G'",2.3665893249098766
"b'Mason, B'","b'Cottrell, R'",2.3665893249098766
"b'Mason, B'","b'Cluzeau, F'",2.3665893249098766
"b'Markusova, VA'","b'Laville, F'",2.3665893249098766
"b'Machado, RDP'","b'Demeis, L'",2.3665893249098766
"b'Machado, RDP'","b'Chaimovich, H'",2.3665893249098766
"b'Lustosa, P'","b'Demeis, L'",2.3665893249098766
"b'Lustosa, P'","b'Chaimovich, H'",2.3665893249098766
"b'Lewison, G'","b'Lannes, D'",2.3665893249098766
"b'Lewison, G'","b'Jacques, R'",2.3665893249098766
"b'Lewison, G'","b'Green, L'",2.3665893249098766
"b'Lewison, G'","b'Figueira, I'",2.3665893249098766
"b'Lewison, G'","b'Fawcett, G'",2.3665893249098766
"b'Lewison, G'","b'Demeis, L'",2.3665893249098766
"b'Lewison, G'","b'Cottrell, R'",2.3665893249098766
"b'Lewison, G'","b'Cluzeau, F'",2.3665893249098766
"b'Lewison, G'","b'Chaimovich, H'",2.3665893249098766
"b'Laville, F'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Lannes, D'","b'Fonseca, L'",2.3665893249098766
"b'Lannes, D'","b'Chaimovich, H'",2.3665893249098766
"b'Lacasa, ID'","b'Glanzel, W'",2.3665893249098766
"b'Lacasa, ID'","b'Braun, T'",2.3665893249098766
"b'Kuntze, U'","b'Glanzel, W'",2.3665893249098766
"b'Kuntze, U'","b'Braun, T'",2.3665893249098766
"b'Koschatzky, K'","b'Glanzel, W'",2.3665893249098766
"b'Koschatzky, K'","b'Braun, T'",2.3665893249098766
"b'Karki, MMS'","b'Karisiddippa, CR'",2.3665893249098766
"b'Jansen, P'","b'Green, L'",2.3665893249098766
"b'Jansen, P'","b'Fawcett, G'",2.3665893249098766
"b'Jansen, P'","b'Cottrell, R'",2.3665893249098766
"b'Jansen, P'","b'Cluzeau, F'",2.3665893249098766
"b'Jacques, R'","b'Fonseca, L'",2.3665893249098766
"b'Jacques, R'","b'Chaimovich, H'",2.3665893249098766
"b'Hinze, S'","b'Glanzel, W'",2.3665893249098766
"b'Hinze, S'","b'Braun, T'",2.3665893249098766
"b'Griffith, BC'","b'Davis, M'",2.3665893249098766
"b'Griffith, BC'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Green, L'","b'Fawcett, G'",2.3665893249098766
"b'Green, L'","b'Cottrell, R'",2.3665893249098766
"b'Green, L'","b'Cluzeau, F'",2.3665893249098766
"b'Gilyarevskii, RS'","b'Davis, M'",2.3665893249098766
"b'Gilyarevskii, RS'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Fonseca, L'","b'Figueira, I'",2.3665893249098766
"b'Figueira, I'","b'Chaimovich, H'",2.3665893249098766
"b'Demeis, L'","b'Caldeira, MT'",2.3665893249098766
"b'Davis, M'","b'Cherny, AI'",2.3665893249098766
"b'Davis, M'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Cherny, AI'","b'Bassecoulard-zitt, E'",2.3665893249098766
"b'Chaimovich, H'","b'Caldeira, MT'",2.3665893249098766
"b'Zulueta, MA'","b'Morillo, F'",2.2146187299249083
"b'Welljamsdorof, A'","b'Saavedra, F'",2.2146187299249083
"b'Welljamsdorof, A'","b'Prat, AM'",2.2146187299249083
"b'Welljamsdorof, A'","b'Pessot, R'",2.2146187299249083
"b'Welljamsdorof, A'","b'Mackenzie, MR'",2.2146187299249083
"b'Waast, R'","b'Luna-morales, ME'",2.2146187299249083
"b'Waast, R'","b'Delgado, H'",2.2146187299249083
"b'Waast, R'","b'Collazo-reyes, F'",2.2146187299249083
"b'Visser, MS'","b'Noyons, ECM'",2.2146187299249083
"b'Vera, MI'","b'Saavedra, F'",2.2146187299249083
"b'Vera, MI'","b'Prat, AM'",2.2146187299249083
"b'Vera, MI'","b'Pessot, R'",2.2146187299249083
"b'Vera, MI'","b'Mackenzie, MR'",2.2146187299249083
"b'Van Vuren, HG'","b'Noyons, ECM'",2.2146187299249083
"b'Van Vijk, E'","b'Noyons, ECM'",2.2146187299249083
"b'Van Der Wurff, LJ'","b'Noyons, ECM'",2.2146187299249083
"b'Sangam, SL'","b'Jain, A'",2.2146187299249083
"b'Saavedra, F'","b'Prat, AM'",2.2146187299249083
"b'Saavedra, F'","b'Krauskopf, V'",2.2146187299249083
"b'Saavedra, F'","b'Albertini, R'",2.2146187299249083
"b'Roy, A'","b'Mangematin, V'",2.2146187299249083
"b'Roy, A'","b'Magri, MH'",2.2146187299249083
"b'Roy, A'","b'Legentil, M'",2.2146187299249083
"b'Roy, A'","b'Jeannin, P'",2.2146187299249083
"b'Roy, A'","b'Delooze, MA'",2.2146187299249083
"b'Rousseau, R'","b'Muller, R'",2.2146187299249083
"b'Rousseau, R'","b'Jain, A'",2.2146187299249083
"b'Rousseau, R'","b'Bhattacharya, S'",2.2146187299249083
"b'Rosas, AM'","b'Luna-morales, ME'",2.2146187299249083
"b'Rosas, AM'","b'Delgado, H'",2.2146187299249083
"b'Rosas, AM'","b'Collazo-reyes, F'",2.2146187299249083
"b'Romero, F'","b'Morillo, F'",2.2146187299249083
"b'Reinert, M'","b'Mangematin, V'",2.2146187299249083
"b'Reinert, M'","b'Magri, MH'",2.2146187299249083
"b'Reinert, M'","b'Legentil, M'",2.2146187299249083
"b'Reinert, M'","b'Jeannin, P'",2.2146187299249083
"b'Reinert, M'","b'Delooze, MA'",2.2146187299249083
"b'Prat, AM'","b'Pessot, R'",2.2146187299249083
"b'Prat, AM'","b'Mackenzie, MR'",2.2146187299249083
"b'Prat, AM'","b'Krauskopf, V'",2.2146187299249083
"b'Prat, AM'","b'Albertini, R'",2.2146187299249083
"b'Pessot, R'","b'Krauskopf, V'",2.2146187299249083
"b'Pessot, R'","b'Albertini, R'",2.2146187299249083
"b'Noyons, ECM'","b'Nederhof, AJ'",2.2146187299249083
"b'Noyons, ECM'","b'Bruins, EEW'",2.2146187299249083
"b'Narvaezberthelemot, N'","b'Luna-morales, ME'",2.2146187299249083
"b'Narvaezberthelemot, N'","b'Delgado, H'",2.2146187299249083
"b'Narvaezberthelemot, N'","b'Collazo-reyes, F'",2.2146187299249083
"b'Muller, R'","b'Liang, LM'",2.2146187299249083
"b'Muller, R'","b'Kundra, R'",2.2146187299249083
"b'Muller, R'","b'Gupta, BM'",2.2146187299249083
"b'Muller, R'","b'Guo, YZ'",2.2146187299249083
"b'Muller, R'","b'Glanzel, W'",2.2146187299249083
"b'Muller, R'","b'Bhattacharya, S'",2.2146187299249083
"b'Morillo, F'","b'Mendez, A'",2.2146187299249083
"b'Morillo, F'","b'Garciajover, F'",2.2146187299249083
"b'Morillo, F'","b'Cami, J'",2.2146187299249083
"b'Morillo, F'","b'Bravo, C'",2.2146187299249083
"b'Morillo, F'","b'Barrigon, S'",2.2146187299249083
"b'Mangematin, V'","b'Magri, MH'",2.2146187299249083
"b'Mangematin, V'","b'Legentil, M'",2.2146187299249083
"b'Mangematin, V'","b'Jouve, O'",2.2146187299249083
"b'Mangematin, V'","b'Jeannin, P'",2.2146187299249083
"b'Mangematin, V'","b'Delooze, MA'",2.2146187299249083
"b'Magri, MH'","b'Jouve, O'",2.2146187299249083
"b'Mackenzie, MR'","b'Krauskopf, V'",2.2146187299249083
"b'Mackenzie, MR'","b'Albertini, R'",2.2146187299249083
"b'Luna-morales, ME'","b'Gaillard, J'",2.2146187299249083
"b'Luna-morales, ME'","b'Delgado, H'",2.2146187299249083
"b'Luna-morales, ME'","b'Arvanitis, R'",2.2146187299249083
"b'Liang, LM'","b'Bhattacharya, S'",2.2146187299249083
"b'Legentil, M'","b'Jouve, O'",2.2146187299249083
"b'Kundra, R'","b'Gupta, BM'",2.2146187299249083
"b'Kundra, R'","b'Glanzel, W'",2.2146187299249083
"b'Kundra, R'","b'Bhattacharya, S'",2.2146187299249083
"b'Jouve, O'","b'Jeannin, P'",2.2146187299249083
"b'Jouve, O'","b'Delooze, MA'",2.2146187299249083
"b'Jain, A'","b'Aggarwal, BS'",2.2146187299249083
"b'Gupta, BM'","b'Guo, YZ'",2.2146187299249083
"b'Gupta, BM'","b'Bhattacharya, S'",2.2146187299249083
"b'Guo, YZ'","b'Glanzel, W'",2.2146187299249083
"b'Guo, YZ'","b'Bhattacharya, S'",2.2146187299249083
"b'Glanzel, W'","b'Bhattacharya, S'",2.2146187299249083
"b'Garciajover, F'","b'Cami, J'",2.2146187299249083
"b'Gaillard, J'","b'Delgado, H'",2.2146187299249083
"b'Gaillard, J'","b'Collazo-reyes, F'",2.2146187299249083
"b'Delgado, H'","b'Collazo-reyes, F'",2.2146187299249083
"b'Delgado, H'","b'Arvanitis, R'",2.2146187299249083
"b'Collazo-reyes, F'","b'Arvanitis, R'",2.2146187299249083
"b'Cami, J'","b'Bravo, C'",2.2146187299249083
"b'Zitt, M'","b'Paul, A'",2.095903274289385
"b'Zitt, M'","b'Ojasoo, T'",2.095903274289385
"b'Zitt, M'","b'Miquel, JF'",2.095903274289385
"b'Zitt, M'","b'Mely, B'",2.095903274289385
"b'Zitt, M'","b'Durand, T'",2.095903274289385
"b'Zitt, M'","b'Dudognon, G'",2.095903274289385
"b'Zitt, M'","b'Dore, JC'",2.095903274289385
"b'Zitt, M'","b'Abd El Kader, M'",2.095903274289385
"b'Visser, MS'","b'Reedijk, J'",2.095903274289385
"b'Visser, MS'","b'Buter, RK'",2.095903274289385
"b'Viedma, MI'","b'De Los Santos-riog, M'",2.095903274289385
"b'Viedma, MI'","b'Carretero-dios, H'",2.095903274289385
"b'Viedma, MI'","b'Breton-lopez, J'",2.095903274289385
"b'Viedma, MI'","b'Agudelo, D'",2.095903274289385
"b'Van Vuren, HG'","b'Reedijk, J'",2.095903274289385
"b'Van Vuren, HG'","b'Buter, RK'",2.095903274289385
"b'Van Vijk, E'","b'Reedijk, J'",2.095903274289385
"b'Van Vijk, E'","b'Buter, RK'",2.095903274289385
"b'Van Raan, AFJ'","b'Reedijk, J'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Reedijk, J'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Buter, RK'",2.095903274289385
"b'Torres, G'","b'De Los Santos-riog, M'",2.095903274289385
"b'Torres, G'","b'Carretero-dios, H'",2.095903274289385
"b'Torres, G'","b'Breton-lopez, J'",2.095903274289385
"b'Torres, G'","b'Agudelo, D'",2.095903274289385
"b'Reedijk, J'","b'Nederhof, AJ'",2.095903274289385
"b'Reedijk, J'","b'Buter, RK'",2.095903274289385
"b'Reedijk, J'","b'Bruins, EEW'",2.095903274289385
"b'Paul, A'","b'Mely, B'",2.095903274289385
"b'Paul, A'","b'Matillon, Y'",2.095903274289385
"b'Okubo, Y'","b'Matillon, Y'",2.095903274289385
"b'Nederhof, AJ'","b'Buter, RK'",2.095903274289385
"b'Miquel, JF'","b'Matillon, Y'",2.095903274289385
"b'Medina, A'","b'De Los Santos-riog, M'",2.095903274289385
"b'Medina, A'","b'Carretero-dios, H'",2.095903274289385
"b'Medina, A'","b'Breton-lopez, J'",2.095903274289385
"b'Medina, A'","b'Agudelo, D'",2.095903274289385
"b'Matillon, Y'","b'Durand, T'",2.095903274289385
"b'Matillon, Y'","b'Dudognon, G'",2.095903274289385
"b'Matillon, Y'","b'Abd El Kader, M'",2.095903274289385
"b'Lozano, S'","b'De Los Santos-riog, M'",2.095903274289385
"b'Lozano, S'","b'Carretero-dios, H'",2.095903274289385
"b'Lozano, S'","b'Breton-lopez, J'",2.095903274289385
"b'Lozano, S'","b'Agudelo, D'",2.095903274289385
"b'Godoy, V'","b'De Los Santos-riog, M'",2.095903274289385
"b'Godoy, V'","b'Carretero-dios, H'",2.095903274289385
"b'Godoy, V'","b'Breton-lopez, J'",2.095903274289385
"b'Godoy, V'","b'Agudelo, D'",2.095903274289385
"b'De Los Santos-riog, M'","b'Breton-lopez, J'",2.095903274289385
"b'De Los Santos-riog, M'","b'Agudelo, D'",2.095903274289385
"b'Carretero-dios, H'","b'Breton-lopez, J'",2.095903274289385
"b'Carretero-dios, H'","b'Agudelo, D'",2.095903274289385
"b'Buter, RK'","b'Bruins, EEW'",2.095903274289385
"b'Sharma, P'","b'Padhi, P'",2.0
"b'Sharma, P'","b'Dutt, B'",2.0
"b'Sharma, P'","b'Bali, A'",2.0
"b'Sharma, L'","b'Padhi, P'",2.0
"b'Sharma, L'","b'Dutt, B'",2.0
"b'Sharma, L'","b'Bali, A'",2.0
"b'Padhi, P'","b'Kumar, S'",2.0
"b'Padhi, P'","b'Karki, MMS'",2.0
"b'Padhi, P'","b'Jain, A'",2.0
"b'Padhi, P'","b'Gupta, BM'",2.0
"b'Padhi, P'","b'Dutt, B'",2.0
"b'Padhi, P'","b'Banerjee, P'",2.0
"b'Padhi, P'","b'Bali, A'",2.0
"b'Kumar, S'","b'Dutt, B'",2.0
"b'Kumar, S'","b'Bali, A'",2.0
"b'Karki, MMS'","b'Dutt, B'",2.0
"b'Karki, MMS'","b'Banerjee, P'",2.0
"b'Karki, MMS'","b'Bali, A'",2.0
"b'Jain, A'","b'Dutt, B'",2.0
"b'Jain, A'","b'Banerjee, P'",2.0
"b'Jain, A'","b'Bali, A'",2.0
"b'Gupta, BM'","b'Dutt, B'",2.0
"b'Gupta, BM'","b'Bali, A'",2.0
"b'Dutt, B'","b'Banerjee, P'",2.0
"b'Banerjee, P'","b'Bali, A'",2.0
"b'Zulueta, MA'","b'Ruiz-palomo, F'",1.9205051355782548
"b'Zulueta, MA'","b'Rodriguez-farre, E'",1.9205051355782548
"b'Zulueta, MA'","b'Ricoy, JR'",1.9205051355782548
"b'Zulueta, MA'","b'Pastor, R'",1.9205051355782548
"b'Zulueta, MA'","b'Munoz, E'",1.9205051355782548
"b'Zulueta, MA'","b'Guallar, E'",1.9205051355782548
"b'Zulueta, MA'","b'Conde, J'",1.9205051355782548
"b'Zulueta, MA'","b'Claveria, LE'",1.9205051355782548
"b'Zulueta, MA'","b'Caridad, IG'",1.9205051355782548
"b'Zhu, L'","b'Zhao, HZ'",1.9205051355782548
"b'Zhu, L'","b'Wu, YS'",1.9205051355782548
"b'Zhu, L'","b'Wang, Y'",1.9205051355782548
"b'Zhu, L'","b'Rousseau, R'",1.9205051355782548
"b'Zhu, L'","b'Liu, JW'",1.9205051355782548
"b'Zhu, L'","b'Lihua, L'",1.9205051355782548
"b'Zhu, L'","b'Kundra, R'",1.9205051355782548
"b'Zhu, L'","b'Kretschmer, H'",1.9205051355782548
"b'Zhu, L'","b'Guo, YZ'",1.9205051355782548
"b'Zhu, L'","b'Davis, M'",1.9205051355782548
"b'Zhao, HZ'","b'Liu, JW'",1.9205051355782548
"b'Zhao, HZ'","b'Lihua, L'",1.9205051355782548
"b'Zhao, HZ'","b'Kundra, R'",1.9205051355782548
"b'Zhao, HZ'","b'Kretschmer, H'",1.9205051355782548
"b'Zhao, HZ'","b'Guo, YZ'",1.9205051355782548
"b'Zhao, HZ'","b'Davis, M'",1.9205051355782548
"b'Wu, YS'","b'Lihua, L'",1.9205051355782548
"b'Wu, YS'","b'Kundra, R'",1.9205051355782548
"b'Wu, YS'","b'Guo, YZ'",1.9205051355782548
"b'Wu, YS'","b'Davis, M'",1.9205051355782548
"b'Weaverwozniak, S'","b'Snyder, H'",1.9205051355782548
"b'Weaverwozniak, S'","b'Shaw, D'",1.9205051355782548
"b'Weaverwozniak, S'","b'Rosenbaum, H'",1.9205051355782548
"b'Weaverwozniak, S'","b'Pearson, S'",1.9205051355782548
"b'Weaverwozniak, S'","b'Martinson, A'",1.9205051355782548
"b'Weaverwozniak, S'","b'Davis, CH'",1.9205051355782548
"b'Weaverwozniak, S'","b'Davenport, E'",1.9205051355782548
"b'Weaverwozniak, S'","b'Callahan, E'",1.9205051355782548
"b'Wang, Y'","b'Liu, JW'",1.9205051355782548
"b'Wang, Y'","b'Lihua, L'",1.9205051355782548
"b'Wang, Y'","b'Kundra, R'",1.9205051355782548
"b'Wang, Y'","b'Kretschmer, H'",1.9205051355782548
"b'Wang, Y'","b'Guo, YZ'",1.9205051355782548
"b'Wang, Y'","b'Davis, M'",1.9205051355782548
"b'Snyder, H'","b'Shaw, D'",1.9205051355782548
"b'Snyder, H'","b'Rubio, L'",1.9205051355782548
"b'Snyder, H'","b'Rosenbaum, H'",1.9205051355782548
"b'Snyder, H'","b'Pearson, S'",1.9205051355782548
"b'Snyder, H'","b'Mckenzie, G'",1.9205051355782548
"b'Snyder, H'","b'Davis, CH'",1.9205051355782548
"b'Snyder, H'","b'Callahan, E'",1.9205051355782548
"b'Shaw, D'","b'Rubio, L'",1.9205051355782548
"b'Shaw, D'","b'Rosenbaum, H'",1.9205051355782548
"b'Shaw, D'","b'Pearson, S'",1.9205051355782548
"b'Shaw, D'","b'Mckenzie, G'",1.9205051355782548
"b'Shaw, D'","b'Martinson, A'",1.9205051355782548
"b'Shaw, D'","b'Davis, CH'",1.9205051355782548
"b'Shaw, D'","b'Davenport, E'",1.9205051355782548
"b'Shaw, D'","b'Callahan, E'",1.9205051355782548
"b'Ruiz-palomo, F'","b'Caridad, IG'",1.9205051355782548
"b'Ruiz-palomo, F'","b'Bordons, M'",1.9205051355782548
