authorSource,authorDest,score
"b'Schoeneck, DJ'","b'Roessner, D'",2.5701944178769374
"b'Schoeneck, DJ'","b'Perreault, M'",2.5701944178769374
"b'Schoeneck, DJ'","b'Kuhlmann, S'",2.5701944178769374
"b'Schoeneck, DJ'","b'Heinze, T'",2.5701944178769374
"b'Schoeneck, DJ'","b'Cohen, SA'",2.5701944178769374
"b'Salvucci, LJ'","b'Osareh, F'",2.5701944178769374
"b'Salvucci, LJ'","b'Hislop, GW'",2.5701944178769374
"b'Salvucci, LJ'","b'Evanco, W'",2.5701944178769374
"b'Salvucci, LJ'","b'Cole, V'",2.5701944178769374
"b'Salmeron, JL'","b'Medina, A'",2.5701944178769374
"b'Salmeron, JL'","b'Del Jesus, MIV'",2.5701944178769374
"b'Salmeron, JL'","b'Buela-casal, G'",2.5701944178769374
"b'Sahoo, BB'","b'Rousseau, S'",2.5701944178769374
"b'Sahoo, BB'","b'Proot, G'",2.5701944178769374
"b'Sahoo, BB'","b'Leydesdorff, L'",2.5701944178769374
"b'Rousseau, S'","b'Proot, G'",2.5701944178769374
"b'Rousseau, S'","b'Leydesdorff, L'",2.5701944178769374
"b'Rousseau, R'","b'Proot, G'",2.5701944178769374
"b'Rousseau, R'","b'Leydesdorff, L'",2.5701944178769374
"b'Rao, IKR'","b'Proot, G'",2.5701944178769374
"b'Rao, IKR'","b'Leydesdorff, L'",2.5701944178769374
"b'Proot, G'","b'Leydesdorff, L'",2.5701944178769374
"b'Porter, AL'","b'Kuhlmann, S'",2.5701944178769374
"b'Porter, AL'","b'Heinze, T'",2.5701944178769374
"b'Persson, O'","b'Cassiman, B'",2.5701944178769374
"b'Osareh, F'","b'Hislop, GW'",2.5701944178769374
"b'Osareh, F'","b'Evanco, W'",2.5701944178769374
"b'Osareh, F'","b'Cole, V'",2.5701944178769374
"b'Oldenburg, BF'","b'Nicol, MB'",2.5701944178769374
"b'Oldenburg, BF'","b'Henadeera, K'",2.5701944178769374
"b'Nicol, MB'","b'Donovan, C'",2.5701944178769374
"b'Nicol, MB'","b'Clay, MA'",2.5701944178769374
"b'Mustar, P'","b'Kahane, B'",2.5701944178769374
"b'Mercier, S'","b'Kahane, B'",2.5701944178769374
"b'Mcallister, RRJ'","b'Ke, W'",2.5701944178769374
"b'Mcallister, RRJ'","b'Boerner, K'",2.5701944178769374
"b'Lopez-illescas, C'","b'Laine, T'",2.5701944178769374
"b'Lopez-illescas, C'","b'Buter, RK'",2.5701944178769374
"b'Liu, ZY'","b'Kretschmer, U'",2.5701944178769374
"b'Liu, ZY'","b'Kretschmer, T'",2.5701944178769374
"b'Liu, ZY'","b'Hoffmann, U'",2.5701944178769374
"b'Liu, ZY'","b'Barjak, F'",2.5701944178769374
"b'Lewison, G'","b'Kahane, B'",2.5701944178769374
"b'Lariviere, V'","b'Bontems, V'",2.5701944178769374
"b'Kretschmer, U'","b'Hou, HY'",2.5701944178769374
"b'Kretschmer, U'","b'Barjak, F'",2.5701944178769374
"b'Kretschmer, T'","b'Hou, HY'",2.5701944178769374
"b'Kretschmer, T'","b'Barjak, F'",2.5701944178769374
"b'Keating, P'","b'Kahane, B'",2.5701944178769374
"b'Ke, W'","b'Izquierdo, LR'",2.5701944178769374
"b'Kahane, B'","b'Cambrosio, A'",2.5701944178769374
"b'Janssens, F'","b'Cassiman, B'",2.5701944178769374
"b'Izquierdo, LR'","b'Boerner, K'",2.5701944178769374
"b'Hou, HY'","b'Hoffmann, U'",2.5701944178769374
"b'Hou, HY'","b'Barjak, F'",2.5701944178769374
"b'Hoffmann, U'","b'Barjak, F'",2.5701944178769374
"b'Henadeera, K'","b'Donovan, C'",2.5701944178769374
"b'Henadeera, K'","b'Clay, MA'",2.5701944178769374
"b'Glanzel, W'","b'Cassiman, B'",2.5701944178769374
"b'De Moor, B'","b'Cassiman, B'",2.5701944178769374
"b'Cote, G'","b'Bontems, V'",2.5701944178769374
"b'Campbell, D'","b'Bontems, V'",2.5701944178769374
"b'Bontems, V'","b'Archambault, E'",2.5701944178769374
"b'Vargas-quesada, B'","b'Miguel, S'",2.3665893249098766
"b'Vargas-quesada, B'","b'Contreras, EJ'",2.3665893249098766
"b'Vanleeuwen, TN'","b'Oppenheim, C'",2.3665893249098766
"b'Vanleeuwen, TN'","b'Morillo, F'",2.3665893249098766
"b'Vanleeuwen, TN'","b'Mauleon, E'",2.3665893249098766
"b'Van Raan, AFJ'","b'Oppenheim, C'",2.3665893249098766
"b'Van Raan, AFJ'","b'Morillo, F'",2.3665893249098766
"b'Van Raan, AFJ'","b'Mauleon, E'",2.3665893249098766
"b'Pau, MRD'","b'Martin-moreno, C'",2.3665893249098766
"b'Pau, MRD'","b'Lascurain-sanchez, ML'",2.3665893249098766
"b'Pau, MRD'","b'Garcia-zorita, C'",2.3665893249098766
"b'Pau, MRD'","b'Bravo-vinaja, A'",2.3665893249098766
"b'Ortega, JL'","b'Lambiotte, R'",2.3665893249098766
"b'Ortega, JL'","b'Hellsten, I'",2.3665893249098766
"b'Ortega, JL'","b'Boerner, K'",2.3665893249098766
"b'Ortega, JL'","b'Ausloos, M'",2.3665893249098766
"b'Oppenheim, C'","b'Morillo, F'",2.3665893249098766
"b'Oppenheim, C'","b'Moreno, L'",2.3665893249098766
"b'Oppenheim, C'","b'Costas, R'",2.3665893249098766
"b'Munoz-molina, A'","b'Miguel, S'",2.3665893249098766
"b'Munoz-molina, A'","b'Contreras, EJ'",2.3665893249098766
"b'Munoz-fernandez, FJ'","b'Miguel, S'",2.3665893249098766
"b'Munoz-fernandez, FJ'","b'Contreras, EJ'",2.3665893249098766
"b'Morillo, F'","b'Moreno, L'",2.3665893249098766
"b'Morillo, F'","b'Mauleon, E'",2.3665893249098766
"b'Morillo, F'","b'Costas, R'",2.3665893249098766
"b'Moreno, L'","b'Mauleon, E'",2.3665893249098766
"b'Miguel, S'","b'Corera-alvarez, E'",2.3665893249098766
"b'Miguel, S'","b'Contreras, EJ'",2.3665893249098766
"b'Miguel, S'","b'Chinchilla-rodriguez, Z'",2.3665893249098766
"b'Mendlowicz, M'","b'Marques-portella, C'",2.3665893249098766
"b'Mendlowicz, M'","b'Gleiser, S'",2.3665893249098766
"b'Mendlowicz, M'","b'Da Luz, MP'",2.3665893249098766
"b'Mauleon, E'","b'Costas, R'",2.3665893249098766
"b'Martin-moreno, C'","b'Iribarren-maestro, I'",2.3665893249098766
"b'Martin-moreno, C'","b'De Pedro-cuesta, J'",2.3665893249098766
"b'Martin-moreno, C'","b'Bravo-vinaja, A'",2.3665893249098766
"b'Marques-portella, C'","b'Coutinho, E'",2.3665893249098766
"b'Marques-portella, C'","b'Cabizuca, M'",2.3665893249098766
"b'Marques-portella, C'","b'Braga, RJ'",2.3665893249098766
"b'Lascurain-sanchez, ML'","b'Iribarren-maestro, I'",2.3665893249098766
"b'Lascurain-sanchez, ML'","b'De Pedro-cuesta, J'",2.3665893249098766
"b'Lascurain-sanchez, ML'","b'Bravo-vinaja, A'",2.3665893249098766
"b'Lambiotte, R'","b'Cothey, V'",2.3665893249098766
"b'Lambiotte, R'","b'Boerner, K'",2.3665893249098766
"b'Lambiotte, R'","b'Aguillo, IF'",2.3665893249098766
"b'Iribarren-maestro, I'","b'Garcia-zorita, C'",2.3665893249098766
"b'Iribarren-maestro, I'","b'Bravo-vinaja, A'",2.3665893249098766
"b'Hellsten, I'","b'Cothey, V'",2.3665893249098766
"b'Hellsten, I'","b'Boerner, K'",2.3665893249098766
"b'Hellsten, I'","b'Aguillo, IF'",2.3665893249098766
"b'Gleiser, S'","b'Coutinho, E'",2.3665893249098766
"b'Gleiser, S'","b'Cabizuca, M'",2.3665893249098766
"b'Gleiser, S'","b'Braga, RJ'",2.3665893249098766
"b'Garcia-zorita, C'","b'De Pedro-cuesta, J'",2.3665893249098766
"b'Garcia-zorita, C'","b'Bravo-vinaja, A'",2.3665893249098766
"b'De Pedro-cuesta, J'","b'Bravo-vinaja, A'",2.3665893249098766
"b'Da Luz, MP'","b'Coutinho, E'",2.3665893249098766
"b'Da Luz, MP'","b'Cabizuca, M'",2.3665893249098766
"b'Da Luz, MP'","b'Braga, RJ'",2.3665893249098766
"b'Cothey, V'","b'Boerner, K'",2.3665893249098766
"b'Cothey, V'","b'Ausloos, M'",2.3665893249098766
"b'Corera-alvarez, E'","b'Contreras, EJ'",2.3665893249098766
"b'Contreras, EJ'","b'Chinchilla-rodriguez, Z'",2.3665893249098766
"b'Boerner, K'","b'Ausloos, M'",2.3665893249098766
"b'Boerner, K'","b'Aguillo, IF'",2.3665893249098766
"b'Ausloos, M'","b'Aguillo, IF'",2.3665893249098766
"b'Young, T'","b'Hoorens, S'",2.2146187299249083
"b'Wooding, S'","b'Hoorens, S'",2.2146187299249083
"b'Wilcox-jay, K'","b'Hoorens, S'",2.2146187299249083
"b'Lewison, G'","b'Hoorens, S'",2.2146187299249083
"b'Hoorens, S'","b'Hanney, S'",2.2146187299249083
"b'Hoorens, S'","b'Frame, I'",2.2146187299249083
"b'Hoorens, S'","b'Buxton, M'",2.2146187299249083
"b'Zuccala, A'","b'Summers, MAC'",2.095903274289385
"b'Zuccala, A'","b'Peck, C'",2.095903274289385
"b'Zuccala, A'","b'Norris, M'",2.095903274289385
"b'Zuccala, A'","b'Mauleon, E'",2.095903274289385
"b'Zuccala, A'","b'Johnson, B'",2.095903274289385
"b'Zuccala, A'","b'Bordons, M'",2.095903274289385
"b'Zuccala, A'","b'Ahmed, T'",2.095903274289385
"b'Zhou, P'","b'Verbeek, A'",2.095903274289385
"b'Zhou, P'","b'Van Looy, B'",2.095903274289385
"b'Zhou, P'","b'Callaert, J'",2.095903274289385
"b'Zamora, H'","b'Scharnhorst, A'",2.095903274289385
"b'Zamora, H'","b'Prieto, JA'",2.095903274289385
"b'Zamora, H'","b'Granadino, B'",2.095903274289385
"b'Zamora, H'","b'Cothey, V'",2.095903274289385
"b'Zamora, H'","b'Aguillo, IF'",2.095903274289385
"b'Weber, J'","b'Shaw, W'",2.095903274289385
"b'Weber, J'","b'Rollin, L'",2.095903274289385
"b'Weber, J'","b'Louvel, A'",2.095903274289385
"b'Weber, J'","b'Le Jean, T'",2.095903274289385
"b'Weber, J'","b'Ladner, J'",2.095903274289385
"b'Weber, J'","b'Devos, P'",2.095903274289385
"b'Vergidis, PI'","b'Panos, G'",2.095903274289385
"b'Vergidis, PI'","b'Michalopoulos, AS'",2.095903274289385
"b'Vergidis, PI'","b'Kouranos, VD'",2.095903274289385
"b'Vergidis, PI'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Verbeek, A'","b'Schlemmer, B'",2.095903274289385
"b'Verbeek, A'","b'Leta, J'",2.095903274289385
"b'Verbeek, A'","b'Lecocq, C'",2.095903274289385
"b'Verbeek, A'","b'Glenisson, P'",2.095903274289385
"b'Verbeek, A'","b'Cassiman, B'",2.095903274289385
"b'Van Raan, AFJ'","b'Van Der Wurff, LJ'",2.095903274289385
"b'Van Raan, AFJ'","b'Knol, MJ'",2.095903274289385
"b'Van Raan, AFJ'","b'Heerspink, HJL'",2.095903274289385
"b'Van Raan, AFJ'","b'Grobbee, DE'",2.095903274289385
"b'Van Raan, AFJ'","b'De Zeeuw, D'",2.095903274289385
"b'Van Raan, AFJ'","b'De Craen, AJM'",2.095903274289385
"b'Van Looy, B'","b'Schlemmer, B'",2.095903274289385
"b'Van Looy, B'","b'Leta, J'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Knol, MJ'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Heerspink, HJL'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Grobbee, DE'",2.095903274289385
"b'Van Der Wurff, LJ'","b'De Zeeuw, D'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Costas, R'",2.095903274289385
"b'Van Der Wurff, LJ'","b'Bordons, M'",2.095903274289385
"b'Utrilla, AM'","b'Scharnhorst, A'",2.095903274289385
"b'Utrilla, AM'","b'Prieto, JA'",2.095903274289385
"b'Utrilla, AM'","b'Granadino, B'",2.095903274289385
"b'Utrilla, AM'","b'Cothey, V'",2.095903274289385
"b'Utrilla, AM'","b'Aguillo, IF'",2.095903274289385
"b'Tijssen, R'","b'Lecocq, C'",2.095903274289385
"b'Tijssen, R'","b'Glenisson, P'",2.095903274289385
"b'Tijssen, R'","b'Cassiman, B'",2.095903274289385
"b'Thijs, B'","b'Lecocq, C'",2.095903274289385
"b'Thijs, B'","b'Cassiman, B'",2.095903274289385
"b'Takahashi, K'","b'Shaw, W'",2.095903274289385
"b'Takahashi, K'","b'Rollin, L'",2.095903274289385
"b'Takahashi, K'","b'Louvel, A'",2.095903274289385
"b'Takahashi, K'","b'Le Jean, T'",2.095903274289385
"b'Takahashi, K'","b'Ladner, J'",2.095903274289385
"b'Takahashi, K'","b'Devos, P'",2.095903274289385
"b'Summers, MAC'","b'Peck, C'",2.095903274289385
"b'Summers, MAC'","b'Norris, M'",2.095903274289385
"b'Summers, MAC'","b'Mauleon, E'",2.095903274289385
"b'Summers, MAC'","b'Johnson, B'",2.095903274289385
"b'Summers, MAC'","b'Dhiensa, R'",2.095903274289385
"b'Summers, MAC'","b'Bordons, M'",2.095903274289385
"b'Summers, MAC'","b'Ahmed, T'",2.095903274289385
"b'Soteriades, ES'","b'Panos, G'",2.095903274289385
"b'Soteriades, ES'","b'Michalopoulos, AS'",2.095903274289385
"b'Soteriades, ES'","b'Kouranos, VD'",2.095903274289385
"b'Soteriades, ES'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Smith, DR'","b'Shaw, W'",2.095903274289385
"b'Smith, DR'","b'Rollin, L'",2.095903274289385
"b'Smith, DR'","b'Louvel, A'",2.095903274289385
"b'Smith, DR'","b'Le Jean, T'",2.095903274289385
"b'Smith, DR'","b'Ladner, J'",2.095903274289385
"b'Smith, DR'","b'Devos, P'",2.095903274289385
"b'Shaw, W'","b'Ladner, J'",2.095903274289385
"b'Shaw, W'","b'Devos, P'",2.095903274289385
"b'Schlemmer, B'","b'Callaert, J'",2.095903274289385
"b'Scharnhorst, A'","b'Ramirez, AMU'",2.095903274289385
"b'Scharnhorst, A'","b'Granadino, B'",2.095903274289385
"b'Scharnhorst, A'","b'Fernandez, MT'",2.095903274289385
"b'Santa, S'","b'Rojas-sola, JI'",2.095903274289385
"b'Santa, S'","b'Rios, C'",2.095903274289385
"b'Santa, S'","b'Quevedo-blasco, R'",2.095903274289385
"b'Santa, S'","b'Fernandez-lopez, JA'",2.095903274289385
"b'Santa, S'","b'Chaichio-moreno, JA'",2.095903274289385
"b'Santa, S'","b'Buela-casal, G'",2.095903274289385
"b'Rollin, L'","b'Ladner, J'",2.095903274289385
"b'Rollin, L'","b'Devos, P'",2.095903274289385
"b'Rojas-sola, JI'","b'Pulgar, R'",2.095903274289385
"b'Rojas-sola, JI'","b'Gil-montoya, JA'",2.095903274289385
"b'Rios, C'","b'Pulgar, R'",2.095903274289385
"b'Rios, C'","b'Gil-montoya, JA'",2.095903274289385
"b'Ramirez, AMU'","b'Prieto, JA'",2.095903274289385
"b'Ramirez, AMU'","b'Granadino, B'",2.095903274289385
"b'Ramirez, AMU'","b'Cothey, V'",2.095903274289385
"b'Ramirez, AMU'","b'Aguillo, IF'",2.095903274289385
"b'Quevedo-blasco, R'","b'Pulgar, R'",2.095903274289385
"b'Quevedo-blasco, R'","b'Gil-montoya, JA'",2.095903274289385
"b'Pulgar, R'","b'Fernandez-lopez, JA'",2.095903274289385
"b'Pulgar, R'","b'Chaichio-moreno, JA'",2.095903274289385
"b'Pulgar, R'","b'Buela-casal, G'",2.095903274289385
"b'Prieto, JA'","b'Fernandez, MT'",2.095903274289385
"b'Perez-angon, MA'","b'Pereyra, AS'",2.095903274289385
"b'Perez-angon, MA'","b'Michan, L'",2.095903274289385
"b'Perez-angon, MA'","b'Lima, M'",2.095903274289385
"b'Perez-angon, MA'","b'Liberman, S'",2.095903274289385
"b'Perez-angon, MA'","b'Cruset, AL'",2.095903274289385
"b'Perez-angon, MA'","b'Beltran, CL'",2.095903274289385
"b'Pereyra, AS'","b'Luna-morales, ME'",2.095903274289385
"b'Pereyra, AS'","b'Lima, M'",2.095903274289385
"b'Pereyra, AS'","b'Liberman, S'",2.095903274289385
"b'Pereyra, AS'","b'Collazo-reyes, F'",2.095903274289385
"b'Peck, C'","b'Norris, M'",2.095903274289385
"b'Peck, C'","b'Mauleon, E'",2.095903274289385
"b'Peck, C'","b'Dhiensa, R'",2.095903274289385
"b'Peck, C'","b'Bordons, M'",2.095903274289385
"b'Paraschakis, K'","b'Panos, G'",2.095903274289385
"b'Paraschakis, K'","b'Michalopoulos, AS'",2.095903274289385
"b'Paraschakis, K'","b'Kouranos, VD'",2.095903274289385
"b'Paraschakis, K'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Panos, G'","b'Michalopoulos, AS'",2.095903274289385
"b'Panos, G'","b'Kouranos, VD'",2.095903274289385
"b'Panos, G'","b'Karavasiou, AI'",2.095903274289385
"b'Panos, G'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Panos, G'","b'Bliziotis, IA'",2.095903274289385
"b'Norris, M'","b'Mauleon, E'",2.095903274289385
"b'Norris, M'","b'Johnson, B'",2.095903274289385
"b'Norris, M'","b'Dhiensa, R'",2.095903274289385
"b'Norris, M'","b'Bordons, M'",2.095903274289385
"b'Norris, M'","b'Ahmed, T'",2.095903274289385
"b'Michan, L'","b'Luna-morales, ME'",2.095903274289385
"b'Michan, L'","b'Lima, M'",2.095903274289385
"b'Michan, L'","b'Liberman, S'",2.095903274289385
"b'Michan, L'","b'Collazo-reyes, F'",2.095903274289385
"b'Michalopoulos, AS'","b'Kouranos, VD'",2.095903274289385
"b'Michalopoulos, AS'","b'Karavasiou, AI'",2.095903274289385
"b'Michalopoulos, AS'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Michalopoulos, AS'","b'Bliziotis, IA'",2.095903274289385
"b'Mauleon, E'","b'Johnson, B'",2.095903274289385
"b'Mauleon, E'","b'Dhiensa, R'",2.095903274289385
"b'Mauleon, E'","b'Ahmed, T'",2.095903274289385
"b'Magerman, T'","b'Lecocq, C'",2.095903274289385
"b'Magerman, T'","b'Glenisson, P'",2.095903274289385
"b'Magerman, T'","b'Cassiman, B'",2.095903274289385
"b'Luna-morales, ME'","b'Lima, M'",2.095903274289385
"b'Luna-morales, ME'","b'Liberman, S'",2.095903274289385
"b'Luna-morales, ME'","b'Cruset, AL'",2.095903274289385
"b'Luna-morales, ME'","b'Beltran, CL'",2.095903274289385
"b'Louvel, A'","b'Ladner, J'",2.095903274289385
"b'Louvel, A'","b'Devos, P'",2.095903274289385
"b'Lima, M'","b'Cruset, AL'",2.095903274289385
"b'Lima, M'","b'Collazo-reyes, F'",2.095903274289385
"b'Lima, M'","b'Beltran, CL'",2.095903274289385
"b'Liberman, S'","b'Cruset, AL'",2.095903274289385
"b'Liberman, S'","b'Collazo-reyes, F'",2.095903274289385
"b'Liberman, S'","b'Beltran, CL'",2.095903274289385
"b'Leta, J'","b'Callaert, J'",2.095903274289385
"b'Lecocq, C'","b'Glenisson, P'",2.095903274289385
"b'Lecocq, C'","b'Debackere, K'",2.095903274289385
"b'Lecocq, C'","b'Cassiman, B'",2.095903274289385
"b'Lecocq, C'","b'Callaert, J'",2.095903274289385
"b'Le Jean, T'","b'Ladner, J'",2.095903274289385
"b'Le Jean, T'","b'Devos, P'",2.095903274289385
"b'Kouranos, VD'","b'Karavasiou, AI'",2.095903274289385
"b'Kouranos, VD'","b'Bliziotis, IA'",2.095903274289385
"b'Knol, MJ'","b'De Craen, AJM'",2.095903274289385
"b'Knol, MJ'","b'Costas, R'",2.095903274289385
"b'Knol, MJ'","b'Bordons, M'",2.095903274289385
"b'Karavasiou, AI'","b'Karageorgopoulos, DE'",2.095903274289385
"b'Karageorgopoulos, DE'","b'Bliziotis, IA'",2.095903274289385
"b'Johnson, B'","b'Dhiensa, R'",2.095903274289385
"b'Johnson, B'","b'Bordons, M'",2.095903274289385
"b'Heerspink, HJL'","b'De Craen, AJM'",2.095903274289385
"b'Heerspink, HJL'","b'Costas, R'",2.095903274289385
"b'Heerspink, HJL'","b'Bordons, M'",2.095903274289385
"b'Grobbee, DE'","b'De Craen, AJM'",2.095903274289385
"b'Grobbee, DE'","b'Costas, R'",2.095903274289385
"b'Grobbee, DE'","b'Bordons, M'",2.095903274289385
"b'Granadino, B'","b'Fernandez, MT'",2.095903274289385
"b'Granadino, B'","b'Cothey, V'",2.095903274289385
"b'Glenisson, P'","b'Callaert, J'",2.095903274289385
"b'Gil-montoya, JA'","b'Fernandez-lopez, JA'",2.095903274289385
"b'Gil-montoya, JA'","b'Chaichio-moreno, JA'",2.095903274289385
"b'Gil-montoya, JA'","b'Buela-casal, G'",2.095903274289385
"b'Fernandez, MT'","b'Cothey, V'",2.095903274289385
"b'Fernandez, MT'","b'Aguillo, IF'",2.095903274289385
"b'Dhiensa, R'","b'Bordons, M'",2.095903274289385
"b'Dhiensa, R'","b'Ahmed, T'",2.095903274289385
"b'Debackere, K'","b'Cassiman, B'",2.095903274289385
"b'De Zeeuw, D'","b'De Craen, AJM'",2.095903274289385
"b'De Zeeuw, D'","b'Costas, R'",2.095903274289385
"b'De Zeeuw, D'","b'Bordons, M'",2.095903274289385
"b'De Craen, AJM'","b'Costas, R'",2.095903274289385
"b'De Craen, AJM'","b'Bordons, M'",2.095903274289385
"b'Cruset, AL'","b'Collazo-reyes, F'",2.095903274289385
"b'Collazo-reyes, F'","b'Beltran, CL'",2.095903274289385
"b'Cassiman, B'","b'Callaert, J'",2.095903274289385
"b'Bordons, M'","b'Ahmed, T'",2.095903274289385
"b'Yu, H'","b'Robert, C'",2.0
"b'Yu, H'","b'Gaudy, JF'",2.0
"b'Yu, H'","b'Donnadieu, S'",2.0
"b'Yu, H'","b'Caillieux, N'",2.0
"b'Yu, H'","b'Arreto, CD'",2.0
"b'White, HD'","b'Robert, C'",2.0
"b'White, HD'","b'Gaudy, JF'",2.0
"b'White, HD'","b'Donnadieu, S'",2.0
"b'White, HD'","b'Caillieux, N'",2.0
"b'White, HD'","b'Arreto, CD'",2.0
"b'Verbeek, A'","b'Rodriguez, V'",2.0
"b'Verbeek, A'","b'De Moor, B'",2.0
"b'Van Looy, B'","b'Rodriguez, V'",2.0
"b'Tijssen, R'","b'Rodriguez, V'",2.0
"b'Tijssen, R'","b'Janssens, F'",2.0
"b'Tijssen, R'","b'Glanzel, W'",2.0
"b'Tijssen, R'","b'De Moor, B'",2.0
"b'Rodriguez, V'","b'Magerman, T'",2.0
"b'Rodriguez, V'","b'Callaert, J'",2.0
"b'Robert, C'","b'Davis, M'",2.0
"b'Robert, C'","b'Cole, FTH'",2.0
"b'Robert, C'","b'Boell, SK'",2.0
"b'Magerman, T'","b'Janssens, F'",2.0
"b'Magerman, T'","b'Glanzel, W'",2.0
"b'Magerman, T'","b'De Moor, B'",2.0
"b'Gaudy, JF'","b'Davis, M'",2.0
"b'Gaudy, JF'","b'Cole, FTH'",2.0
"b'Gaudy, JF'","b'Boell, SK'",2.0
"b'Donnadieu, S'","b'Davis, M'",2.0
"b'Donnadieu, S'","b'Cole, FTH'",2.0
"b'Donnadieu, S'","b'Boell, SK'",2.0
"b'De Moor, B'","b'Callaert, J'",2.0
"b'Davis, M'","b'Caillieux, N'",2.0
"b'Davis, M'","b'Arreto, CD'",2.0
"b'Cole, FTH'","b'Caillieux, N'",2.0
"b'Cole, FTH'","b'Arreto, CD'",2.0
"b'Caillieux, N'","b'Boell, SK'",2.0
"b'Boell, SK'","b'Arreto, CD'",2.0
"b'Vasconcelos, SMR'","b'Thijs, B'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Pereira, JCR'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Mendonca-araujo, K'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Lang, PB'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Janssens, F'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Gouveia, FC'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Glanzel, W'",1.9205051355782548
"b'Vasconcelos, SMR'","b'De Moor, B'",1.9205051355782548
"b'Vasconcelos, SMR'","b'Chaimovich, H'",1.9205051355782548
"b'Thijs, B'","b'Sorenson, MM'",1.9205051355782548
"b'Thijs, B'","b'Pereira, JCR'",1.9205051355782548
"b'Thijs, B'","b'Mendonca-araujo, K'",1.9205051355782548
"b'Thijs, B'","b'Lang, PB'",1.9205051355782548
"b'Thijs, B'","b'Gouveia, FC'",1.9205051355782548
"b'Thijs, B'","b'Chaimovich, H'",1.9205051355782548
"b'Sorenson, MM'","b'Pereira, JCR'",1.9205051355782548
"b'Sorenson, MM'","b'Mendonca-araujo, K'",1.9205051355782548
"b'Sorenson, MM'","b'Lang, PB'",1.9205051355782548
"b'Sorenson, MM'","b'Janssens, F'",1.9205051355782548
"b'Sorenson, MM'","b'Gouveia, FC'",1.9205051355782548
"b'Sorenson, MM'","b'Glanzel, W'",1.9205051355782548
"b'Sorenson, MM'","b'De Moor, B'",1.9205051355782548
"b'Sorenson, MM'","b'Chaimovich, H'",1.9205051355782548
"b'Rushenberg, RL'","b'Arora, P'",1.9205051355782548
"b'Pereira, JCR'","b'Mendonca-araujo, K'",1.9205051355782548
"b'Pereira, JCR'","b'Lang, PB'",1.9205051355782548
"b'Pereira, JCR'","b'Janssens, F'",1.9205051355782548
"b'Pereira, JCR'","b'Gouveia, FC'",1.9205051355782548
"b'Pereira, JCR'","b'Glanzel, W'",1.9205051355782548
"b'Pereira, JCR'","b'De Moor, B'",1.9205051355782548
"b'Pecht, M'","b'Arora, P'",1.9205051355782548
"b'Nikodym, KF'","b'Arora, P'",1.9205051355782548
"b'Mendonca-araujo, K'","b'Lang, PB'",1.9205051355782548
"b'Mendonca-araujo, K'","b'Janssens, F'",1.9205051355782548
"b'Mendonca-araujo, K'","b'Gouveia, FC'",1.9205051355782548
"b'Mendonca-araujo, K'","b'Glanzel, W'",1.9205051355782548
"b'Mendonca-araujo, K'","b'De Moor, B'",1.9205051355782548
"b'Mendonca-araujo, K'","b'Chaimovich, H'",1.9205051355782548
"b'Lang, PB'","b'Janssens, F'",1.9205051355782548
"b'Lang, PB'","b'Glanzel, W'",1.9205051355782548
"b'Lang, PB'","b'De Moor, B'",1.9205051355782548
"b'Lang, PB'","b'Chaimovich, H'",1.9205051355782548
"b'Kostoff, RN'","b'Arora, P'",1.9205051355782548
"b'Janssens, F'","b'Gouveia, FC'",1.9205051355782548
"b'Janssens, F'","b'Chaimovich, H'",1.9205051355782548
"b'Icenhour, AS'","b'Arora, P'",1.9205051355782548
"b'Gouveia, FC'","b'Glanzel, W'",1.9205051355782548
"b'Gouveia, FC'","b'De Moor, B'",1.9205051355782548
"b'Gouveia, FC'","b'Chaimovich, H'",1.9205051355782548
"b'Glanzel, W'","b'Chaimovich, H'",1.9205051355782548
"b'Eowles, CA'","b'Arora, P'",1.9205051355782548
"b'Dodbele, S'","b'Arora, P'",1.9205051355782548
"b'De Moor, B'","b'Chaimovich, H'",1.9205051355782548
"b'Briggs, MB'","b'Arora, P'",1.9205051355782548
"b'Bowles, CA'","b'Arora, P'",1.9205051355782548
"b'Barth, RB'","b'Arora, P'",1.9205051355782548
"b'Torres-salinas, D'","b'Paravic-klijn, T'",1.7450057390983118
"b'Torres-salinas, D'","b'Munoz-munoz, AM'",1.7450057390983118
"b'Torres-salinas, D'","b'Mendoza-parra, S'",1.7450057390983118
"b'Torres-salinas, D'","b'Herrero-solana, V'",1.7450057390983118
"b'Torres-salinas, D'","b'Barriga, OA'",1.7450057390983118
"b'Schoon, ML'","b'Scharnhorst, A'",1.7450057390983118
